LIMO compound,LIMO docked affinity,Closest REAL compound,REAL docked affinity,Compound similarity,Similarity
CC(N)(C)C1=CC=CC=C1NCC(=O)NC2=NC=C(C)C(C(=C)C(N))=N2,3.9788879308305e-09,O=C(Nc1c(cccc1C)C)CNc2c(cccc2)C(C)(C)C,2.172619946236769e-07,0.443,0.45
CC(CC1=CC=CC=C1N)CCCC(C(=O)O)CC2=CC=CC(C(=O)N)=C2,3.9788879308305e-09,[O-]C(=O)C(Cc1ccccc1)CCC[NH2+]Cc2cc(ccc2)C(=O)N,1.1635147152901845e-07,0.569,0.46774193548387094
C(=C(C(=O)C))C1C2=CC=CC=C2C(=C)C=1C3=CC4=CC=C(C(=O)N)C=C4S3,3.9788879308305e-09,S1C(c2c(c3c(ccc(c3)C(=O)N)C)cccc2)=CC=C1C(=O)C,1.1248944616653033e-07,0.354,0.359375
O=C(CCC1=CC=CC=C1F)NC(=O)CCC(C(=C)N)CC2=CC(C(=O)N)=CC=C2,3.9788879308305e-09,Fc1c(cccc1)CCC(=O)NCc2cc(ccc2)C(=O)N,2.445085884224233e-07,0.614,0.6140350877192983
O=C(CCC1=CC(C(=O)O)=CC=C1)NCC2=CSC3=CC=C(C(=O)C(N))C=C3S2,3.9788879308305e-09,[O-]C(=O)c1cc(ccc1)CCC(=O)NCc2ccc(cc2)C(=O)C,6.337092539563196e-08,0.516,0.4090909090909091
CC1=CC=C(NC=CCC(C(=O)N)CC2=CC(C(=O)N)=CC=C2C)C=C1,3.9788879308305e-09,O=C(Nc1ccc(cc1)C)c2c(ccc(c2)C(=O)N)C,3.203132708971498e-07,0.436,0.43636363636363634
CN(C(=O)C1=CC=C(N)C=C1)CCC=CC2=CC=CC(N)=C2CC(=C)CC,4.046613796427911e-09,O=C(N(CCC=C1c2c(cccc2)CCc3c1cccc3)C)c4ccc(N)cc4,2.318462518608964e-09,0.415,0.4375
O=C(NC1=CC=CC=C1)CSC=CCN(C2=CC(C(=O)N)=CC=C2)CC(=O)CC,4.046613796427911e-09,O=C(N)c1cc(NC(=O)CN(c2ccccc2)CC(=O)Nc3ccccc3)ccc1,1.1140246738246686e-08,0.517,0.5517241379310345
CCC1=CC=C(C(=O)N)N=C1CC(=C(C(=O)N))C2=CC3=CC=CC=C3N2,4.046613796427911e-09,O=C(N(CCN(C(=O)C=1Nc2c(cccc2)C1)C)C)c3nc(ccc3)C(=O)N,2.26337724959514e-08,0.469,0.47540983606557374
C=CC1=C(O)C=C(C(=O)N)C=C1CC(=C(C(=O)O))C2=CC3=CC=CC=C3[NH1]2,4.046613796427911e-09,O=C(N)c1cc(O)c(NC(=O)C=2Nc3c(cccc3)C2)cc1,1.061716443979821e-06,0.446,0.4444444444444444
C(C(=O)N)C(CC1=CC(C(=O)N)=CC=C1)N2CCCC(C3=CC=CC=C3)C2,4.046613796427911e-09,O=C(N)c1cc(ccc1)C[NH+]2CC(c3ccccc3)CCC2,3.281089411501842e-08,0.632,0.5
N=C(C)C1=CC=C(C(=O)N)C=C1N2CCC(=O)C(C3=CC(C(=O)N)=CC=C3)=C2,4.046613796427911e-09,O=C(N1CCC(=O)CC1)c2c(cc(c3cc(ccc3)C(=O)N)cc2)C,6.554659724274869e-08,0.429,0.45161290322580644
O=C(CCC1=CC=CC=C1)NCC(=O)C=2CC3=CC=CC=C3SC(C(=O)C(=N))2,4.046613796427911e-09,S1c2c(N(C(=O)CNC(=O)CCc3ccccc3)Cc4c1cccc4)cccc2,1.3188497414058236e-08,0.484,0.5
CC(CC1=C(C(=O)C)C=CC=C1CC(N)C)NCCC2=CC=CC=C2,4.046613796427911e-09,O=C(NC(C([NH3+])C)CCc1ccccc1)c2c(cccc2)CC(C)C,5.7267700354556634e-08,0.393,0.3770491803278688
CSC1=CC=C(C(=C(N)(C(=O)C))N)C=C1CC(=O)C2CC3=CC=CC=C3C2,4.046613796427911e-09,Brc1cc(c(SC)cc1)CCNC(=O)C2Cc3c(cccc3)C2,9.898843400829273e-09,0.429,0.42857142857142855
CC(N)(C)C1=CC=CC=C1N(C)CCCCCCC2=CC=CC(C(=C(N))N)=C2,4.046613796427911e-09,O=C(N(CCCCN(C(=O)c1cc(ccc1)CCC)C)C)c2c(cccc2)C(C)(C)C,3.1721810293620355e-08,0.382,0.4090909090909091
C(C(C)C)=C(C)C1=CC=CC=C1N2C(=O)CCC(C3=CC=CC(C(=O)N)=C3)=C2,4.046613796427911e-09,O=C(N)c1cc(c2ccc(cc2)C(=O)C(N3C(=O)CCC3=O)C)ccc1,6.666228587545247e-08,0.46,0.45161290322580644
C(=O)(N)N(CC(=O)CCCC1=CC=CC=C1)C=CC2=CC3=CC=CC(N)=C3[NH1]2,4.046613796427911e-09,O=C(Nc1c2NC(C(=O)N)=Cc2ccc1)CCCc3ccccc3,4.6768036128584304e-08,0.412,0.417910447761194
O=C(CC1=CC=CC=C1)NCCCCC(=N)C=CC2=CN=CC3=C2C(=O)C=C3,4.046613796427911e-09,O=C(NCCCCNC(=O)CCNC(=O)Cc1ccccc1)C=Cc2c(ccnc2)C,1.6306955934488178e-07,0.486,0.5072463768115942
CC1=CC=CC=C1CNC(=O)CCC(N)=C2C=C(C(=O)N)SC3=NC=CC=C32,4.115492444649671e-09,O=C(N)c1ncccc1NCC(=O)NCc2c(cccc2)C,7.704377909721083e-07,0.5,0.47692307692307695
CC(N)(N)CCCC1=CC=CC=C1N2CCCC(C3=CC=CC=C3)C(=O)2,4.115492444649671e-09,O=C1N(c2c(cccc2)C)CCCC1[NH2+]C(CCc3ccccc3)(C)C,4.226382781160167e-08,0.415,0.42857142857142855
CC(CC1=CC=CC=C(N)1)C(C(=O)N)CCC(=O)NC2=CC=CC(C)=C2,4.115492444649671e-09,O=C(Nc1cc(ccc1)C)Cc2c(N)cccc2,1.488022715946687e-06,0.596,0.5961538461538461
CCC1=CC=CC=C1CCNC(=O)C2=C(C(=O)O)SC3=CC=CC(C(=O)C(N))=C3C2,4.115492444649671e-09,Clc1c(cccc1)C(=O)NCCNC(=O)C(=O)NCCc2c(cccc2)CC,1.2239453674810362e-07,0.409,0.40625
CN(CC1=CC(C(=O)N)=CC=C1)C(=O)CC(N)C(=O)CC2=CC=CC(N)=N2,4.115492444649671e-09,O=C(N)c1cc(ccc1)CN(C(=O)CC([NH3+])c2ccccc2)C,5.175227414503487e-08,0.576,0.559322033898305
CC(N)(C)C1=CC(N)=CC=C1CC(=O)C2=CC3=CC=CC(C(=O)N)=C3C2,4.115492444649671e-09,Fc1c(ccc(N)c1)CC(=O)N2Cc3c(c(ccc3)C(=O)N)CC2,5.7267700354556634e-08,0.361,0.36619718309859156
OC(O)(CC1=CC=CC=C1)C(=C(N))CCCC=2C(=O)C3=CC=CC=C3C(C)2,4.115492444649671e-09,O=C(NNC(=O)CCCc1ccccc1)C(O)(Cc2ccccc2)C,2.172619946236769e-07,0.344,0.3333333333333333
NC1=CC(C(=O)N)=CC2=C1CC(=O)N2CCC=CC3=CC(N)=CC(F)=C3,4.115492444649671e-09,Fc1cc(N)cc(c1)C(=O)NCCN2c3c(cccc3)CC2=O,5.824247135708563e-08,0.38,0.4
O=C(NC(=O)CC1=CC=CC=C1)NCCCCC2CC=C(C(=O)(N))CC2,4.115492444649671e-09,O=C(NCCNC(=O)Cc1ccccc1)NCCCCCC2CC2,5.225723265577915e-07,0.554,0.5535714285714286
C(N)C(CC1=CC(C(=O)N)=CC=C1)CCCCC(N)=CC2=CC=CC=C2Cl,4.115492444649671e-09,Clc1c(cccc1)C=C(C(=O)NCc2cc(ccc2)C(=O)N)C,4.0860975120705305e-08,0.484,0.49206349206349204
O=C(C#CC1=CC=CC=C1)NC(=O)CC=CC(=O)CC2=CC=C(C(=O)N)C=C2,4.115492444649671e-09,O=C(NCc1ccc(cc1)C(=O)N)C#Cc2ccccc2,4.340261014476901e-07,0.558,0.5576923076923077
CC(N)(C)C1=CC=CC=C1NC(=C)CCCC2=CC(C(=O)N)=CN=C(N)2,4.115492444649671e-09,Clc1c(ncc(c1)C(=O)N)C(=O)Nc2c(cccc2)C(C)(C)C,2.798559374393035e-07,0.433,0.4461538461538462
N#CC1=CC=C(C(=O)(O))C=C1CC(=C(C(=O)N))C=CC2=CC(C(=O)(N))=CC=C2,4.115492444649671e-09,[O-]C(=O)Cc1c(C#N)cc(c2cc(ccc2)C(=O)N)cc1,4.196195813603635e-07,0.429,0.3968253968253968
C(=O)(CC=CC1=CC(N)=CC=C1)C(=C(C(=O)C))CCCC2=CC=CC=C2,4.115492444649671e-09,O=C(N(CCCc1ccccc1)C)C=Cc2cc(N)ccc2,1.377439043709943e-07,0.508,0.5084745762711864
CC(N)(C)C1=CC=CC=C1CCCC2=C(C)C=C(C(=C(=N))N)C=C2,4.115492444649671e-09,[NH2+](Cc1c(cccc1)C(C)(C)C)CCCc2c(cc(cc2)C)C,4.298321332126153e-08,0.379,0.3793103448275862
O=C(CC1=CC=CC=C1)NCCC(=C(CN))CC(=C(=O))CC2=CC=CC=C2,4.115492444649671e-09,O=C(NCCC(=O)NCCNC(=O)CCNC(=O)Cc1ccccc1)Cc2ccccc2,2.011159849253765e-08,0.511,0.5227272727272727
CN(CC1=CC=CC=C1)C(=O)CC=CC2=CC=CN=C2CC(=C)C(C(=O)N)=C,4.18554349736059e-09,O=C(N(Cc1ccccc1)C)CNC(=O)Cc2ncccc2C,5.052267137144056e-07,0.446,0.46153846153846156
CSC1=CC=CC(C(=O)O)=C1CCNC(=O)C(=O)N2CC3=CC=CC=C3C(=N)2,4.18554349736059e-09,S(c1c(cccc1)CCNC(=O)C(=O)N2Cc3c(c4c(cccc4)C2)cccc3)C,1.5352028795297333e-08,0.516,0.5238095238095238
O=C(NC(=O)CC(=C(=O))C=CC1=CC=CC=C1)CCC2=CC3=CC=CC=C3C(=O)2,4.18554349736059e-09,O=C1OC(C(=O)NCCNC(=O)C=Cc2ccccc2)=Cc3c1cccc3,1.0514571415418939e-07,0.368,0.2602739726027397
O=C1N(C2=CC=CC=C2C1)C(=O)C(C)CCC(=O)CC3=CC(C(=O)N)=CC=C3,4.18554349736059e-09,O=C1N(c2c(cccc2)C1)CC(=O)NCC(CNC(=O)Cc3cc(ccc3)C(=O)N)C,1.2121184566672398e-08,0.536,0.5522388059701493
O=C(N)CCCCCCCC1=CC=CC=C1CCNC2=CCNC[CH1]2,4.18554349736059e-09,O=C(NCCc1c(cccc1)CC)CCCCC(=O)N,2.994020218722163e-07,0.444,0.4423076923076923
O=C(N)C1=CC=C(C(=O)O)C=C1CCCC=CC2=CC3=CC=C(C(=O)O)C=C3C2,4.18554349736059e-09,Clc1c(ccc(c1)C(=O)NCC=CCNC(=O)C2=Cc3c(cccc3)C2)C(=O)N,1.1140246738246686e-08,0.324,0.3380281690140845
O=C(NCC1=CC=CC=C1)C(C)CCC=CC=C(N)C2=CC=CC=C2,4.18554349736059e-09,O=C(NCc1ccccc1)C(CC=Cc2ccccc2)C,1.016556387001877e-07,0.5,0.5
O=C(CC1=CC=CC=C(N)1)CCC2=CC=CC=C2C3CCCC(C)C3,4.18554349736059e-09,O=C(NC1CC(CCC1)C)CCc2c(N)cccc2,5.685866541802747e-07,0.545,0.5454545454545454
O=C(CC1=CC=C(C(=O)O)C=N1)C(=O)C2=CC=CC=C2CC3=CC(=O)CC=C3,4.18554349736059e-09,[O-]C(=O)c1cnc(cc1)CNC(=O)c2c(cccc2)Cc3ccccc3,3.8843519569743744e-08,0.431,0.40298507462686567
C(=O)=C(CC1=CC(C(=O)N)=CC=C1)CC(=C(=N))C2=CC=C(C(=O)O)C=C2,4.256786910415251e-09,O=C(NCCNC(=O)Cc1cc(ccc1)C(=O)N)c2ccc(cc2)C(=O)N,4.0860975120705305e-08,0.404,0.43636363636363634
O=C(CC1=CC(C(=O)N)=CC=C1)CCC=CC=C2C=CC(C(=O)O)=CC2=C,4.256786910415251e-09,O=C(N)c1cc(ccc1)CC(=O)NCC=CCNC(=O)CCC=C,1.016556387001877e-07,0.397,0.42857142857142855
C=CC1=C(C(=O)N)C=CC=C1CC(=O)C2=CC3=CC(C(=O)O)=CC(C(=O)N)=C3S2,4.256786910415251e-09,Brc1c2SC(C(=O)OCc3c(cccc3)C(=O)N)=Cc2ccc1,1.576568321506011e-07,0.362,0.36764705882352944
CC(CC1=CC=CC=C1N)C(C)CCNC(=O)NC2=CC=CC(N)=C2,4.256786910415251e-09,O=C(Nc1cc(NC(=O)NCCC)ccc1)NCc2c(N)cccc2,5.630924353796884e-08,0.556,0.5555555555555556
C(C(=O)C)=C(CC1=CC=CC(C(=O)C(N))=C1)N2CCCC(C3=CC=C(C(=O)O)C=C3)=C2,4.256786910415251e-09,[O-]C(=O)c1cc(ccc1)CN(C(=O)c2ccc(cc2)C3=CCCC3)C,1.9305160040558177e-07,0.392,0.32
CC1=C(C(=C(N))N)C=CC=C1CCCC(=O)C(=O)CC2=NC3=CC=CC=C3S2,4.256786910415251e-09,S1c2c(N=C1CCCC(=O)Nc3c(c(ccc3)C(=O)N)C)cccc2,5.175227414503487e-08,0.5,0.5
CC(N)(C)C1=CC=CC=C1C(=O)CNC2=CC=CC3=C2C=CC(C(=O)N)=C3,4.256786910415251e-09,FC(F)(F)c1c(cccc1)C(=O)CNC(=O)c2c3c(cc(c2)C(=O)N)cccc3,3.8843519569743744e-08,0.492,0.4838709677419355
O=C(CC1=CC=CC=C1)C(=O)CC=C(C=CC(N)=C)C2=CC=CC(C(=O)N)=C2,4.256786910415251e-09,O=C(N)c1cc(ccc1)CNC(=O)C(=C)Cc2ccccc2,1.069354314392057e-07,0.455,0.45454545454545453
C(=O)=C(CC1=CC(C(=O)O)=CC=C1)N2CC=CC(C3=CC=CC(C(=O)(O))=C3)=C2,4.256786910415251e-09,[O-]C(=O)c1cc(c2cc(NC(=O)Cc3cc(ccc3)C(=O)N)ccc2)ccc1,5.483182152299871e-09,0.397,0.3181818181818182
CC(N)(C)C1=CC=CC=C1CCC(=O)CCC(C(=O)N)CC2=CC=CC=C2,4.256786910415251e-09,O=C(N)C([NH2+]Cc1c(cccc1)C(C)(C)C)Cc2ccccc2,1.1440416335501129e-07,0.439,0.44642857142857145
O=C(CC1=CC=C(O)C=C1)NCC2=CC=CC=C2CCC(N)C=C(N),4.256786910415251e-09,O=C(NCc1c(cccc1)C[NH3+])Cc2ccc(O)cc2,3.149523704937078e-07,0.6,0.5714285714285714
O=C(CC1=CC(N)=C(C(=O)N)C1)CCCCC=CC2=CC=C(C(=O)O)C=C2,4.256786910415251e-09,O=C(N)c1ccc(cc1)CC(=O)NCCCCNC(=O)CCC=Cc2ccccc2,5.352905056385263e-08,0.329,0.3582089552238806
NC(CC1=CC=CC=C1)C2CCCN(C3=CC=CC(C(=O)C(C(=O)C))=C3)C2,4.256786910415251e-09,O=C(NC(C1CCCC1)Cc2ccccc2)c3cc(N4CCCC4)ccc3,9.733172108370871e-09,0.508,0.5396825396825397
CC1=CC=CC=C1CC(=C(N))CCC=CC2=CC3=CC(C(=O)C)=CC=C3N2C,4.256786910415251e-09,O=C(NCC=CCNC(=O)Cc1c(cccc1)C)C=CC=2N(c3c(cccc3)C2)C,3.195001348067469e-09,0.444,0.4444444444444444
O=C(CCC1=CC=CC(N)=C1)NC2CCCC3=CC=C(C(=O)N)N=C32,4.256786910415251e-09,O=C(NC1c2ncccc2CCC1)CCc3cc(N)ccc3,3.8193417751766345e-08,0.712,0.7241379310344828
NC1=CC=CC=C1CC2=CC=CC=C2CCC(N)C3=CC(N)=CC=N3,4.256786910415251e-09,O=C(NCc1c(N)cccc1)c2nccc(N)c2,1.463118529005241e-06,0.389,0.40384615384615385
O=C(CCC1=CC(=C(C(=O)O))CC=C1)NC(=O)C(=O)NC(=O)C2=CC=CC=C2,4.329242979342871e-09,O=C(NC(=O)COC(=O)C=C1CCC1)c2ccccc2,1.4386311492271292e-06,0.339,0.3442622950819672
CC(N)(C)C1=CN=CC=C1NC(C)C(=O)NC(=O)C2=CC(N)=CC=C2,4.329242979342871e-09,FC(F)(F)c1c(ccnc1)C(=O)NCC(CNC(=O)c2cc(N)ccc2)C,3.36949708418157e-07,0.478,0.48484848484848486
CC(N)(C)C1=CC=CC=C1NC(=O)C(C)CCCC2=CC=CC(N)=C(N)2,4.329242979342871e-09,O=C(Nc1c(cccc1)C(C)(C)C)C(CCCc2ccccc2)C,1.1248944616653033e-07,0.554,0.5636363636363636
O=C(NCC1=CC=CC=C1)NC(=O)CCCC=CC2=CNCC(C(=O)C)=C2,4.329242979342871e-09,S(CCC(=O)NC(=O)NCc1ccccc1)CCC=Cc2ccccc2,1.5613340361974413e-08,0.469,0.46153846153846156
O=C(CCC1=CC=CC=C1)NC(=O)NCC(=C(N))C=CC2=CC(C(=O)O)=CC=C2C,4.329242979342871e-09,O=C(NCCNC(=O)CCc1ccccc1)C=Cc2c(cc(c(c2)C)C)C,3.755419631688537e-08,0.455,0.46875
C(C(=C(=N)))CC1=CC=CC(C(=O)N)=C1CCC(=O)NCC2=CC=CC=C2O,4.329242979342871e-09,O=C(N)c1c(cccc1)CCC(=O)NCc2c(O)cccc2,5.138263317745444e-07,0.623,0.6153846153846154
O=C(C)C1=C(C(=O)O)C=CC2=C1C=CC=C2CC3CC4=CC=CC(C(=O)N)=C4C3,4.329242979342871e-09,[O-]C(=O)c1c2c(c(cc1)C(=O)N3Cc4c(c(ccc4)C(=O)N)CC3)cccc2,2.6795227883814164e-08,0.388,0.3188405797101449
CC1=CC=CC=C1NNC(=O)CCC=C2CC(=O)SC3=CC=CC(N)=C32,4.329242979342871e-09,S1c2c(N(c3c1cccc3)CCC(=O)NNc4c(cccc4)C)cccc2,9.733172108370871e-09,0.453,0.4603174603174603
O=C(C)C1=CC=CC=C1CC2=CC=CC=C2[NH1]CC(C(=O)O)CC3=CC=CC=C3,4.329242979342871e-09,[O-]C(=O)C(CNC(=O)c1c(cccc1)Cc2ccccc2)Cc3ccccc3,1.2967769059876142e-08,0.588,0.46296296296296297
O=C(CCC1=CC=C(C(=O)N)C=C1)NC(=O)CNC(=O)C2=CC(=C)C=C(N)2,4.329242979342871e-09,O=C(NCC(=O)NCCNC(=O)CCc1ccc(cc1)C(=O)N)c2ccc(N)cc2,5.0886125869110914e-08,0.519,0.5272727272727272
O=C(N)C1=CCCC=C1NC(=O)CCN2CCCC3=C(C(=O)N)C=CC=C32,4.329242979342871e-09,O=C(N)c1c2c(N(CCC2)CCCC(=O)Nc3c(cccc3)C(=O)C)ccc1,8.361495206493742e-09,0.578,0.6129032258064516
CN(CC1=CC=CC(C(=C)(N))=C1)C(=O)C(=C(C(=O)N))C=CC2=CC=CC=C2F,4.329242979342871e-09,Fc1c(cccc1)C=CC(=O)N(Cc2cc(ccc2)C(=O)N)C,1.8351993794011885e-07,0.627,0.6491228070175439
CSC1=CC=CC=C1CCNC(=O)CC2=CC3=CC=CC(C(=C)C(N))=C3[NH1]2,4.40293234512913e-09,S(c1c(cccc1)CCNC(=O)CC=2NC(=O)NC(=O)C2)C,4.196195813603635e-07,0.571,0.5714285714285714
CC1=CC=CC=C1CCC=CC(=O)CC=CC2=CC=CC(C(=O)N)=C2C#N,4.40293234512913e-09,O=C(OCCc1c(cccc1)C)C=Cc2c(C#N)cccc2,7.575434133745734e-07,0.409,0.4090909090909091
N=C(CC1=CC=CC=C1)CC2=C(C(=O)N)C=C(C3=CC=CC=C(N)3)C(=O)2,4.40293234512913e-09,O=C(N)C=1C(=O)c2c(N(C1)Cc3ccccc3)cccc2,7.8355164770535e-07,0.328,0.26229508196721313
O=C(NCC1=CC=CC=C1)NCCC=2C(C(=O)C)C3=CC=CC=C3C2,4.40293234512913e-09,O=C(NCc1ccccc1)NCCc2ccc(cc2)C(=O)C,1.686681181030728e-07,0.52,0.52
CN(C(=O)C1=CC=CC=C1NNCC)C(=O)CC2=CC=CC(C(=C)N)=C2F,4.40293234512913e-09,Fc1c(F)cccc1CC(=O)N(CCN(C(=O)c2c(NC(=O)N)cccc2)C)C,8.732950843165048e-08,0.477,0.49206349206349204
O=C(CCC1=CC(C(=O)N)=CC=C1)C(N)CCC(C(=O)O)=CC2=CC=CC=C2,4.40293234512913e-09,O=C(N)c1cc(ccc1)CCNC(=O)C(=Cc2ccccc2)CC,4.8373692017537316e-08,0.5,0.5172413793103449
O=C(C(=O)C1=CC=CC(C(=O)N)=C1)N(C)C=CN2C3=CC=CC=C3CCC(=O)2,4.40293234512913e-09,O=C(N)c1cc(ccc1)CN(C(=O)CN2c3c(cccc3)CCC2=O)C,1.9444039222013203e-08,0.485,0.515625
C=C(C(=O)C1=CC(C(=C)N)=CC=C1)CCC(=O)C=CC2=CC=CC(N)=N2,4.40293234512913e-09,O=C(N)c1cc(c2nc(N)ccc2)ccc1,1.539110010486632e-06,0.339,0.37037037037037035
CN(CC1=CC(C(=O)O)=CC=C1)C(=C(=C(N)))C=CC=CC2=CC=CC(C)=C2,4.40293234512913e-09,[O-]C(=O)c1cc(ccc1)CN(C(=O)C=Cc2cc(ccc2)C)C,1.2239453674810362e-07,0.655,0.532258064516129
C(C(=O)O)C(CC1=CC(C(=O)N)=CC=C1)N2CCCC(C3=CC=CC=C3)=C(N)2,4.40293234512913e-09,O=C(N)c1cc(ccc1)CC(=O)N2CCN(C(=O)C3=C(c4ccccc4)CCC3)CC2,8.945490289059996e-09,0.471,0.49230769230769234
O=C(NCC1=CC=CC=C1)NCCC2C(C)CC3=CC=C(C(=O)C)C=C3C=2,4.40293234512913e-09,O=C(NCc1ccccc1)NCCc2ccc(cc2)C(=O)C,1.686681181030728e-07,0.556,0.5555555555555556
O=C(CC1=CC(C(=O)O)=CC=C1)NC(=O)CC=C2C=C(C(=O)C(N))C=CC2=C,4.40293234512913e-09,O=C(N)c1cc(ccc1)CC(=O)NCCNC(=O)CC=CC=C,1.9305160040558177e-07,0.319,0.38461538461538464
C(=O)(N)C1=CC=CC=C1CSC2=CC(C(=O)O)=CC=C(C(=C(=C(=C)))C(N))2,4.40293234512913e-09,Clc1cc(SCC)c(cc1)C(=O)OCc2c(cccc2)C(=O)N,1.5501821972997198e-07,0.353,0.36923076923076925
O=C(CC1=CC=CC=C1)NCCC2C(=O)C(=O)C=C2SC3=CC=CC=C3,4.4778760000961505e-09,S(c1ccc(cc1)C(=O)NCCNC(=O)Cc2ccccc2)c3ccccc3,8.648564861970537e-09,0.51,0.5098039215686274
CC(N)(C)C1=CC=CC=C1CC(=O)NC(CC)C2=CC=C(C(=O)N)C=C2C,4.4778760000961505e-09,O=C(N)c1cc(c(NCc2c(cccc2)C(C)(C)C)cc1)C,1.377439043709943e-07,0.459,0.48333333333333334
C(N)CCCCC1=CC=CC=C1CC(=O)NC2(C)C3=CC=CC=C3CC2,4.4778760000961505e-09,O=C(NC1(c2c(cccc2)CC1)C)Cc3c(cccc3)CC,6.779696498481721e-08,0.7,0.7142857142857143
C(O)#CC1=CC(C(=O)(N))=CC=C1C(=C)CCC2=CC=CC=C2C(=O)N,4.4778760000961505e-09,O=C(N)c1c(cccc1)CCC(=O)Nc2c(O)cc(cc2)C(=O)N,9.434050306048824e-07,0.482,0.48214285714285715
CC1=CC=C(C(=O)N)C=C1CC(=O)C2=CC=CC=C2C(C(=C(=N))C(CC)),4.4778760000961505e-09,Fc1c(cccc1)CC(=O)c2c(c3c(ccc(c3)C(=O)N)C)cccc2,2.1516260497613893e-08,0.475,0.4915254237288136
C(=O)(N)C(CC1=CC(C(=O)N)=CC=C1)N2CCN(CC3=CC=CC(C(=O)(N))=C3)C(=O)2,4.4778760000961505e-09,O=C1N(C(=O)CCN1Cc2cc(ccc2)C(=O)N)Cc3cc(ccc3)C(=O)N,2.936437701342053e-09,0.577,0.5769230769230769
O=C(CC1=CC=CC=C1)NCCCC2=CC(C(=O)N)=C(C)C(N)=C2C,4.4778760000961505e-09,O=C(NCCNC(=O)Cc1ccccc1)c2c(c(ccc2)C(=O)N)C,6.666228587545247e-08,0.547,0.5471698113207547
O=C(CC1=CC=CC=C1)NCC=CC=CCC2=CC=CC(C(=O)C(N))=C2,4.4778760000961505e-09,O=C(N)c1cc(ccc1)CC(=O)NCC=CCNC(=O)CCNC(=O)Cc2ccccc2,3.5102517843139754e-08,0.518,0.5555555555555556
O=C(NC1=CC=CC(C(=O)N)=C1)CCCC2C=CC3=CC=C(C)C=C3C2,4.4778760000961505e-09,O=C(N)c1cc(NC(=O)CCCc2c(ccc(c2)C)C)ccc1,8.88159706425867e-08,0.548,0.5483870967741935
O=C(NCC1=CC=CC=C1)C(N)CN2CC(=N)C3=CC(C(=O)(O))=CC=C3C2,4.4778760000961505e-09,[O-]C(=O)c1cc2c(cc1)C[NH+](C2)CC(=O)NCc3ccccc3,1.400884853987751e-07,0.525,0.3382352941176471
C(=O)=C(CCC1=CC=CC=C1)CCN(C(=O)C)C(=O)CC[NH1]C2=CC=CC=C2,4.4778760000961505e-09,O=C(N(CCc1ccccc1)C)CCNc2ccccc2,6.186527048637454e-07,0.56,0.56
CCCC1=CC=CC=C1CCC(=C(C(N)))C=CC2=CC3=CC=CC=C3[NH1]2,4.4778760000961505e-09,O=C(OCc1c(cccc1)CCC)CCC=2C(=O)Nc3c(cccc3)C2,5.175227414503487e-08,0.435,0.4426229508196721
O=C(N)NC(=O)CCCC=CC1=CC(C(=O)N)=CC=C1CCC2=CC=C[NH1]2,4.4778760000961505e-09,O=C(Nc1c(ccc(c1)C(=O)N)C[NH+](C)C)NCCC=2NC=CC2,1.0514571415418939e-07,0.403,0.4084507042253521
NC=CC(N)=CC1=CC=CC=C1NC(=O)CC2=CC=CC(N)=C2C,4.4778760000961505e-09,O=C(Nc1c(c(N)ccc1)C)Cc2c(NC(=O)C)cccc2,1.9305160040558177e-07,0.537,0.5370370370370371
CC1=CC=C(C(=O)C(N))C=C1CCCCNC(=O)CC2=CC3=CC=CC=C3C2,4.4778760000961505e-09,O=C(NCCCCNC(=O)CCCc1c(ccc(c1)C)C)CC2=Cc3c(cccc3)C2,1.2121184566672398e-08,0.694,0.7049180327868853
C(=O)(C(N))C(CCC1=CC=CC(C(=O)N)=C1)=C(C)C(=O)SC2=CC=CC=C2,4.4778760000961505e-09,S(c1ccccc1)CCC(=O)NCCc2cc(ccc2)C(=O)N,1.2239453674810362e-07,0.459,0.4745762711864407
O=C(NCC1=CC=CC=C1)C(C)CCC(C(=O)C)CC2=CC=CC(C(=O)(N))=C2,4.4778760000961505e-09,O=C(N)c1cc(ccc1)CNC(=O)C(CCCc2ccccc2)C,3.755419631688537e-08,0.66,0.6730769230769231
CC(CC1=CC(C(=O)C)=CC=C1)=CCCC2NCC3=CC=CC=C3C2,4.4778760000961505e-09,O=C(NCC1[NH2+]Cc2c(cccc2)C1)c3cc(ccc3)C(=O)C,6.44495812539366e-08,0.552,0.36363636363636365
CC1=C(C(=O)C(N))C=CC=C1CC(=O)N(C)C2=CC3=CC(F)=CC=C3CC2,4.4778760000961505e-09,Fc1cc(N(C(=O)Cc2c(c(ccc2)C)C)C)c(cc1)C,9.120908228220764e-07,0.444,0.45161290322580644
CC(N)(C)C1=CC=CC=C1NCCC(=O)C(C)=CC2=CC(C(=O)O)=CC=C2CC,4.554095293882871e-09,[O-]C(=O)c1cc(NC(=O)CCNc2c(cccc2)C)c(cc1)CC,2.20960077329976e-07,0.463,0.37681159420289856
CC=C1C=C(C(=O)NC(=O)CCC2=CC=CC=C2C(=N)(N))C=C1,4.554095293882871e-09,O=C(N)c1c(cccc1)CCC(=O)NCCNC(=O)C=CC,1.9305160040558177e-07,0.41,0.4098360655737705
